"MLE","NBE","MCMC"
1.11350960967218,1.0680930018425,0.934699087903815
0.00039522073572945,5.03696463336444e-13,0.00136500036254659
0.55449472927241,0.462125480175018,0.51137711417445
0.00325176666435442,8.78869959706208e-05,0.00660149065863723
0.000148926913850929,2.39304077594712e-21,0.000820092023491676
0.00399689811181568,0.000105909475678345,0.00790991303008792
1.19985447169317,1.15423548221588,0.995585099010155
0.0107607683641196,0.005724445451051,0.0167047547941442
0.00782858645641286,0.00261097075417638,0.012853672638737
2.42327156495403,2.04789245128632,1.80135224160632
0.640601368610158,0.532758489251137,0.580492118087974
2.09432364210609,1.87481790781021,1.59726381459458
1.46020926668379,1.43257331848145,1.17354970600736
0.000632436901676217,1.15055841590217e-10,0.00209109847645966
0.0191249336733872,0.0144232041202486,0.0262758007774196
0.671271812166454,0.565231114625931,0.5964582245506
0.00212625994291343,3.67966720205004e-06,0.00448956376904789
0.0105790777195836,0.00805518799461424,0.0162530598290144
0.0346677500469754,0.0278614638373256,0.0450035170265067
1.60494074927788,1.55522328615189,1.27338905098741
0.050783418043147,0.0434820931404829,0.060387308509793
0.402528689502414,0.318396329879761,0.383424389006215
0.0218140022889556,0.0166240781545639,0.0302173887376638
2.56762259881997,2.02104508876801,1.88105946784593
0.014003655967724,0.0112608498893678,0.0217122746905955
0.0100201612350432,0.00299303152132779,0.0162705775895774
0.00708542835956106,0.00284031999763101,0.0122071993996633
0.00546734599613046,0.000489524798467755,0.0102646251207146
0.0102087929410456,0.00566050759516656,0.0162487405349632
0.913128592750242,0.818118363618851,0.785056371281136
0.023590576311689,0.0132179060019553,0.0313519758822991
0.171054254546206,0.138177663087845,0.179315639802969
0.956745639464524,0.88243356347084,0.822206137623041
0.0289805273010101,0.00744355353526771,0.0369182085065968
1.31482888293433,1.28269428014755,1.08333012723747
0.00772112759654128,0.000757198606152087,0.0123642751777285
0.824762594970387,0.723667353391647,0.720258296110727
0.00207773473418213,1.0537919251874e-05,0.00519020479424882
0.00177077273038006,9.87306520983111e-07,0.00422694444002276
1.52075090199154,1.49442684650421,1.22173177306319
0.0255418484911902,0.0144017920829356,0.0341340558188667
0.00284257901567565,2.74143067144905e-05,0.00580242474458504
0.0037005993048555,4.24057743657613e-05,0.00681975429660261
1.276816068068,1.2454639673233,1.04850165764602
0.0153900766195488,0.00976104708388448,0.0222828004023149
1.18758646033092,1.15780884027481,0.986694095457625
0.00381960780999477,0.000104397786344634,0.007764597788538
0.000464569143674206,2.07581703697913e-13,0.00169451521868817
0.0109713279276481,0.00662071630358696,0.0169605337674712
0.00084078660641895,8.83464718048899e-10,0.00235177833203667
7.99976928843598e-06,0,0.000141930179452396
0.476021938040427,0.386517763137817,0.441932230932968
0.0160163100099664,0.0122338831424713,0.0226492883914009
0.0018365817411948,8.21466187517217e-07,0.00443968433037607
1.77287145722913,1.70130586624146,1.39351178103426
0.00850468322746537,0.00589754257816821,0.014351822089471
0.0086116556160023,0.00274614919908345,0.0138855970164729
0.00922990735515904,0.0059531235601753,0.0148528705978236
0.835376495118693,0.749542981386185,0.72372012180452
0.0112461853581869,0.00575035274960101,0.0172042845373324
1.53731014837791,1.50161695480347,1.22739921631967
0.161629067487673,0.143039226531982,0.17098665298831
0.0565671724125647,0.0483767036348581,0.0665534747161637
1.06929278431583,1.00827187299728,0.898208263597994
1.5171173624888,1.47720116376877,1.22264107513982
0.00633573827857713,0.000533224898390472,0.0106089613975075
0.0185486810068887,0.0107219833880663,0.0255143739750516
0.00606276952437489,0.00108469143742695,0.0106389785159684
1.64374278442852,1.58335083723068,1.31318985802094
0.781511062921068,0.679969489574432,0.691538524023374
8.92130947365311e-06,0,0.000159068186835187
0.00386969999938832,0.000310469382384326,0.00765574283435371
0.0869538605062292,0.0788017176091671,0.0977139829172528
0.00616448761475321,0.00108312384691089,0.0104454198982676
1.94763555044579e-05,0,0.000244179547982448
2.43465327968607,2.1180419921875,1.80864813783808
0.00229410151313761,2.98859561098652e-06,0.00504211712751057
0.276776652184196,0.230866305530071,0.27771107064522
1.92740726921351,1.78112107515335,1.48345615521407
0.0466762103819947,0.0412067957222462,0.0537060195387805
1.95481464895703,1.81087875366211,1.49449681000701
0.00617027454383494,0.00165220448980108,0.0109201847252043
0.0188494991708942,0.0109215253032744,0.0264896151145983
0.0248835215232219,0.0215908763930202,0.03429109544094
0.00157452708356234,2.88358329214589e-07,0.00375692780621649
0.0104881029679685,0.00557955680415034,0.0163701753330124
0.00879208670340727,0.00315607176162302,0.0144350569512286
3.58108308770066e-10,0,7.81756920679993e-07
1.10169202027363,1.04355663061142,0.919865188417394
0.00600214530267635,0.00219998933607712,0.0106897819567308
0.0211582954838643,0.0163850500248373,0.0286684852661322
1.12593404857468,1.07976114749908,0.947471884519438
0.0162484811392489,0.0122387199662626,0.0235389669125698
1.38920423077555,1.36089783906937,1.1269343242245
0.025259237700355,0.0118083823472261,0.0339213774002684
0.00304975633307233,7.73277679400053e-05,0.0061042834044859
0.00261020367857113,9.55227960730554e-06,0.00529219243130637
2.61793761751137e-05,0,0.000274282255825474
0.000479949098786466,4.01989284416239e-12,0.00172814664425663
0.200193955612328,0.168651260435581,0.206180957818841
0.0281901739714352,0.0131338047794998,0.0374397767413436
4.40848005830444e-05,9.15249544053122e-39,0.000395312335242488
0.0161382628551527,0.0141372913494706,0.0228901724300944
1.65008575515974e-05,0,0.000231588441907456
